User ID,Username,Category,Comments,No_comments,Likes,Followers,Engagement Rate,Time Stamp,Video or Photo
2124831171,__.izu,interior,['#교토 #교토여행 #교토카페 #교토맛집 #맛스타그램 #먹스타그램 #카페스타그램\n#京都カフェ #京都グルメ #京都カフェ  #京都カフェ巡り #カフェパト #カフェ部 #京都ランチ #京都ママ \n#kurasukyoto #kyotolunch #kyotocafe #kyotojapan #kyotofood #cafestagram #foodstagram'],1,436,7410,0.06,2018-05-08 06:52:51,False
2124831171,__.izu,interior,"['#카페 #카페스타그램 #홈카페 #티타임  #우리집카페 #인테리어 #먹스타그램 #인테리어 #집카페\n#チョコレート #マストチョコ #おうちカフェ #ティータイム #家カフェ #ホームカフェ #テーブルセッティング #テーブルコーディネート #インテリア \n#chocolate #homecafe #afternoontea #teatime #interior #myhome  #kyoto', 'よろしくお願いします！素敵ですね', 'いいねありがとうございます♪', '私もNYブルックリンのお店で買いましたよ♡ここのパッケージどれもオシャレで可愛いですよね😍', '＿＿.', '＿＿＿.', '＿＿＿＿＿.𓅺.〆']",11,404,7410,0.06,2018-05-21 18:07:21,False
2124831171,__.izu,interior,"['#교토 #교토여행 #교토카페 #교토맛집 #맛스타그램 #먹스타그램 #카페스타그램\n#京都カフェ #京都グルメ #京都カフェ  #京都カフェ巡り #カフェパト #カフェ部 #京都ランチ #京都ママ \n#kyoto #kyotolunch #kyotocafe #kyotojapan #kyotofood #cafestagram #foodstagram', '또 놀러 올게요^3^제 블로그마켓도 놀러와주세용ㅎㅎ', '素敵な投稿ばかりですね！ぜひ参考にさせてもらいます。', 'ありがとうございます♡わたしもココ行きたいとこです☺︎', 'ここ玉子サンド美味しいんですね😳✨✨家から5分のご近所でいつでも行ける〜とまだ未経験で😅💦鳥の巣カレーもずっと気になってます🤣', '＿＿.', '＿＿＿.', '＿＿＿＿＿.𓅺.〆']",12,366,7410,0.05,2018-06-26 17:40:18,False
2124831171,__.izu,interior,['#교토 #교토여행 #교토카페 #교토맛집 #맛스타그램 #먹스타그램 #카페스타그램\n#京都カフェ #京都グルメ #京都カフェ  #京都カフェ巡り #カフェパト #カフェ部 #京都ランチ #京都ママ \n#kyoto #kyotolunch #kyotocafe #kyotojapan #kyotofood #cafestagram #foodstagram'],1,401,7410,0.05,2018-07-12 09:15:27,False
2124831171,__.izu,interior,"['#교토 #교토여행 #교토카페 #교토맛집 #맛스타그램 #먹스타그램 #카페스타그램\n#京都カフェ #京都グルメ #京都カフェ  #京都カフェ巡り #カフェパト #カフェ部 #京都ランチ #京都ママ #足元くらぶ #足元倶楽部 \n#kyoto #kyotolunch #kyotocafe #kyotojapan #kyotofood #cafestagram #foodstagram', '행복한 7월 되세요', 'いいねありがとうございます😊']",4,373,7410,0.05,2018-07-17 17:04:34,False
2124831171,__.izu,interior,"['#가로수길카페 #가로수길 #카페스타그램 #먹스타그램 #한국여행 #강남카페 #서울가페 #여행스타그램 #맛스타그램 \n#カロスキルカフェ #カロスキル #江南カフェ #韓国旅行 #家族旅行 #ソウルカフェ #ソウル #韓国カフェ #韓国カフェ巡り #ソウルカフェ巡り#カフェスタグラム\n#karosugil #Korea #travel  #seoulcafe #karosukiru #Koreanfood #Koreacafe', '욤욤욤욤😍😍😊🖍🖍🖼🖼', '감사합니다! 또 오세요😁', '피드 잘 보고 갑니다 😊', '대박👍👍!맞팔합니다우리!', '모두 다 감사합니다😚❤️🇰🇷', 'ˑ', 'ˑˑ', 'ˑˑˑ', '예쁜 사진들 덕에 즐거웠어요^^ 저희집에도 구경 한번 오세요~~^^']",12,470,7410,0.07,2018-08-14 08:13:58,False
2124831171,__.izu,interior,"['#가로수길카페 #가로수길 #카페스타그램 #먹스타그램 #한국여행 #강남카페 #서울가페 #여행스타그램 #맛스타그램 \n#カロスキルカフェ #カロスキル #江南カフェ #韓国旅行 #家族旅行 #ソウルカフェ #ソウル #韓国カフェ #韓国カフェ巡り #ソウルカフェ巡り#カフェスタグラム\n#karosugil #Korea #travel  #seoulcafe #karosukiru #Koreanfood #Koreacafe', '사진 잘 보고가요~~~!!! 😄🙊', '안녕하세요 피드 잘 보고 갑니당~ 👋', '<----꾸욱 소통해요', 'ˑ', 'ˑˑ', 'ˑˑˑ']",7,480,7410,0.07,2018-08-26 06:44:22,False
2124831171,__.izu,interior,"['#패션위크 #패션스타그램 #패션피플 #오오티디 #코디네이터 \n#ファッション撮影 #子供撮影 #子供記念撮影 #2歳 #家族撮影 #京都撮影スタジオ  #着画 #着画くら部 #コーデ #ファッション #ファッションコーデ #今日のコーデ  #ママコーデ #ママファッション #親子コーデ #キッズファッション\n#outfit #ootd #fashionblogger #cordinate #fashionista #fashiondiaries', 'はじめまして☺️また来ます！よかったら遊びに来て下さい( ´ ▽ ` )ﾉ❤', 'きゃー♥素敵♥息子くんのイメージにぴったり😍❤❤❤', '五条にこんなおしゃれなとこがあるんですね😳✨✨ぜひ撮影お願いしたいなぁ😍📷', '素敵すぎます😍❤️❤️✨うらやましい〜😻✨', 'Dope 💥💥❤️', 'ˑ', 'ˑˑ', 'ˑˑˑ']",15,501,7410,0.07,2018-08-28 17:00:51,False
2124831171,__.izu,interior,"['ㅤ#패션아이템추천 #패션아이템 #패션피플 #패션 #패션스타그램 #패션피플 #오오티디 #코디네이터\n#スリットレギンス #サーマルレギンス #レギンス #置き画くら部 #置き画倶楽部 #ファッションアイテム #コーデ #ママコーデ #ママファッション #コーディネート \n#fashionstylist  #ootd #fashionblogger #cordinate #fashionista #fashionblogger #instagood #outfit', '#ジーユー #ローリーズファーム #靴下屋 #gu #lowrysfarm', '맞팔해요빵야빵야🙊🙉', '😻😻 😍 😍 Great job! This is really fantastic! This is absolutely beautiful!👌👌👌👍 👍👌👌👌👍 👍 Hope you have a wonderful day!\n“Fashion is not something that exists in\xa0dresses\xa0only. Fashion is in the sky, in the street, fashion ha to do with ideas, the way we live, what is happening.” –Coco\xa0Chanel\nHave you have been published in Model Citizen Magazine before? Model Citizen Magazine publishes fashion talents, brands and creatives globally. Do you want to submit for the publication?\n Please have a great day ahead!! It would be awesome if you can tag \n@modelcitizenmedia', '┈┈┈ ➵', '┈┈┈┈ ➵', '┈┈┈┈┈ ➵  ˑ  ᵀᴴᴱᴬᴺᴷ  ᵞᴼᵘ .']",7,433,7410,0.06,2018-09-15 17:14:14,False
2124831171,__.izu,interior,"['#교토 #교토여행 #교토카페 #교토맛집 #맛스타그램 #먹스타그램 #카페스타그램\n#京都カフェ #京都グルメ #京都カフェ  #京都カフェ巡り #カフェパト #カフェ部 #京都ランチ #京都ママ \n#kyoto #kyotolunch #kyotocafe #kyotojapan #kyotofood #cafestagram #foodstagram', 'ここめっちゃ韓国ぽいお洒落なお店ですよね💛次帰国したら行ってみたいです☺️', 'ありがとうー❤️', '┈┈┈ ➵', '┈┈┈┈ ➵', '┈┈┈┈┈ ➵  ˑ  ᵀᴴᴱᴬᴺᴷ  ᵞᴼᵘ .']",8,551,7410,0.08,2018-10-03 09:06:37,False
2124831171,__.izu,interior,"['#패션위크 #패션스타그램 #패션피플 #오오티디 #코디네이터 \n#韓国子ども服 #着画 #着画くら部 #コーデ #ファッション #ファッションコーデ #今日のコーデ  #ママコーデ #ママファッション #親子コーデ #キッズファッション #シャネルチェーンウォレット #シャネルバッグ #ニットパンツ\n#outfit #ootd #fashionblogger #cordinate #fashionista #fashiondiaries', '素敵です♡よかったらセレクトショップやってますので見に来てください🤭♥️', 'ターバン、お気に入りすぎる❤︎', 'はじめまして✴︎こちらの履かれているパンツが素敵ですがどちらのものか教えていただけませんか？', '😊😆', '┈┈┈┈ ➵', '┈┈┈┈┈ ➵  ˑ  ᵀᴴᴱᴬᴺᴷ  ᵞᴼᵘ .']",9,783,7410,0.11,2018-10-20 13:10:52,False
2124831171,__.izu,interior,[],0,446,7410,0.06,2018-11-12 08:35:22,False
2124831171,__.izu,interior,"['#패션스타그램 #오오티디 #코디네이터 #아기패션 #아들패션 #아동복코디 #아동복모델\n#プチプラコーデ #子供服 #子供服モデル #韓国子供服 #着画 #着画くら部 #コーデ #今日のコーデ  #ママコーデ #ママファッション #親子コーデ #キッズファッション #息子コーデ #3歳 #男の子ファッション #男の子コーデ\n#outfit #ootd #fashionblogger #cordinate #fashionista #fashiondiaries #kidsootd', '♥', '素敵ですね✨私のアカウントもフォローお願いします。', '잘보고 가요! ^^', '┈┈┈┈ ➵', '┈┈┈┈┈ ➵  ˑ  ᵀᴴᴱᴬᴺᴷ  ᵞᴼᵘ .', '💯💯💯💯']",9,784,7410,0.11,2018-11-13 09:51:55,False
2124831171,__.izu,interior,"['#패션아이템추천 #패션아이템 #패션피플 #패션스타그램 #샤넬 #샤넬구두 #구두스타그램\n#シャネル  #バレエシューズ #シャネル靴 #シャネルシューズ #足元くら部 #足元倶楽部 #置き画くら部 #置き画倶楽部 #お気に入りシューズ #フラットシューズ #大晦日\n#chanel #chanelshoes  #shoes #newyearseve #flatshoes #fashionblogger  #fashionista #instagood', 'このCHANEL✨めちゃくちゃ可愛いですね💕', 'いずみちゃん♡出会いに感謝だよー😍まだ知り合ったばかりだけど、来年も仲良くしてね💓😘', '来年も素敵なpic楽しみにしています✨', '┈┈┈┈ ➵', '┈┈┈┈┈ ➵  ˑ  ᵀᴴᴱᴬᴺᴷ  ᵞᴼᵘ .', 'I love this✨💞', '와우:-)! 클래식 정보는 혹시 어서 구하시나요?']",11,524,7410,0.07,2018-12-31 13:26:05,False
2124831171,__.izu,interior,[],0,511,7410,0.07,2019-01-07 12:29:30,False
2124831171,__.izu,interior,"['#패션위크 #패션스타그램 #패션피플 #오오티디 #코디네이터 \n#春先取りコーデ #着画 #着画くら部 #コーデ #ファッション #ファッションコーデ #今日のコーデ  #ママコーデ #ママファッション \n#fashion #fashioncoordinate #outfit #ootd #fashionblogger #cordinate #fashionista #fashiondiaries', '행복하세요~♡', '可愛いー😍❤️❤️❤️', '┈┈┈┈ ➵', '┈┈┈┈┈ ➵  ˑ  ᵀᴴᴱᴬᴺᴷ  ᵞᴼᵘ .', '👌']",8,644,7410,0.09,2019-02-04 19:01:38,False
2124831171,__.izu,interior,"['#초콜렛 #발렌타인 #초콜렛스타그램 #케이크스타그램  #발렌타인초콜렛\n#バレンタイン #バレンタインチョコ #チョコ #チョコレート #マストチョコ #トゥモローランド #エストネーション \n#スイーツ #バレンタイン #バレンタインデー #バレンタインケーキ #バレンタインギフト #おしゃれパッケージ \n#valentine #valentineday #mastchocolate  #Valentinechocolate #chocolate #sweets #instagood', 'おすすめのチョコは？\n今年は獺祭が食べたいー', '┈┈┈┈ ➵', '┈┈┈┈┈ ➵  ˑ  ᵀᴴᴱᴬᴺᴷ  ᵞᴼᵘ .']",7,317,7410,0.04,2019-02-13 10:59:09,False
2124831171,__.izu,interior,"['#패션아이템추천 #패션아이템 #패션피플 #패션 #패션스타그램 #패션피플 \n#置き画くら部 #置き画倶楽部 #ファッションアイテム #コーデ #ママアイテム #カバンの中身 \n#fashionstylist  #ootd #fashionblogger #cordinate #fashionista #fashionblogger #instagood', '👍', '┈┈┈┈ ➵', '┈┈┈┈┈ ➵  ˑ  ᵀᴴᴱᴬᴺᴷ  ᵞᴼᵘ .']",5,470,7410,0.06,2019-02-25 08:30:30,False
2124831171,__.izu,interior,[],0,650,7410,0.09,2019-03-14 18:28:16,False
591588827,_____heal_____,fashion,"['넘나 신나겠다! 재밌게 놀다와요 추우니까 감기조심🙈💕', '헐 형 😀😀😀😀😀😀😀😀😀😀', '😃😀😆😝😍', '라바', '저도 갈래요 ㅜ', '재밌게 놀다오세요오👀🙉', 'Awesome!!', '제주도가셧구나  이쁜추억만들고 오셔요', ""Wow is si BEUTY 😮 you lucky :')"", 'I love photos like these ;', '자주 소통해요!']",11,791,74892,0.01,2017-12-15 13:13:17,False
591588827,_____heal_____,fashion,"['Baby😍', '좋은하루되세요! 소통해요ㅎ', '팔로우하고 싶어요!!👍', '우앙ㅇ3ㅇ', '잘 보고 갑니다 :)', '👌😍', 'Smile sweet oppa @_____heal_____', '어디가요😍', 'Yes good 😃', '소통해요', '쌤 서울가기전에 얼굴 한번뵈야되는데..... ㅜㅜㅜㅜ', '같이 밥먹으러가기로한거 잊으셧나요~~~~🤨🤨', '😃😀😁😆😉😜', '잘생겼더ㅏ', '홍준님이 좋다ㅠㅠ💕', 'Handsome', '잘생겼어요ㅎㅎ', 'can i sit besides u😅😍 hihi', '👌', '👍', '안녕하세요! :D 반갑습니다! :D 인친하면서 좋은 교류해요! :D', '자주소통하고파서글남기고가요. 선팔신청힙니다!!잘부탁드려요!😊😉😁🤗', 'ㅎㄹ 멋져융 ㅠ', '남친짤..']",37,3417,74892,0.05,2018-01-06 00:21:21,False
591588827,_____heal_____,fashion,"['😭😭', 'so handsome ^^', 'Aww good! 😆', '😍😍😍🙃😉👍', 'YOU BEUTY YOU HANSOME ✨💕👀😁👌', '@m_hui_d 다 잘생겻다😮', 'You look great regardless! 👌🏻☺️', '👌👏👏👏👍☺', 'めっちゃかっこいいです👍👍👍💕', '얼마나 귀여운이 소년', '😍😍😍😍', '喜欢。', 'Wow😍😍', 'Your hair 😮why', '와!! 정말 짱이에요!! 바나나빌딩에도 놀러오셔서 아이디어 상품 구경하세요!', ""Hope you're doing alright~"", 'omg so cute😍😍', 'So handsome and sweet smile', 'Manly', 'soooooo handsome', 'ㅠ ㅠ 흐규 슬프네혀', '공유 닮았다...', '너무 귀여워용..😍💔💔💔', '진심 이사진 너무 공유닮았습미다']",49,3593,74892,0.05,2018-01-16 08:15:43,False
591588827,_____heal_____,fashion,"['❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️', 'Woow so cute ❤️', 'cute cute 💋💋', '이젠 루돌프가 오빠의 상징같아 🔴🔴', '💚💚💚💚💚💚💚', 'So cute', 'Cute', 'Жаль что я с прыщами не очень', '😉😉😉', 'ㅋㅋㅋ', '귀엽다', '😚', '잉 많이 피곤하신가봐요..', 'Que isso no seu nariz? Uma espinha? Skksskjssj q fofo, very cute cute 💕💕💕', '♡♡♡', 'Cutie cherry 😍', 'Cutie cherry 😍', 'I love you come armenia You are very good', 'Your nose??', 'Great shot', '@char143_lene', 'Бдрыщ', 'Q coisa mais fofa!!!', '😁😁😁']",42,3687,74892,0.05,2018-03-01 21:26:05,False
591588827,_____heal_____,fashion,"['#소통 #follow #me #selfie #self #팔로우 #좋아요 #selca #일상 #셀스타그램 #셀카 #얼짱 #얼스타그램 #패션 #오늘의훈남 #selfic #훈스타그램 #훈남 #흔남 #선팔 #동안 #미남 #얼굴 #페이스 #흔스타그램 #훈훈 #흔흔 #셀기꾼 #셀카고자', '👦🏻❤️👩🏻', '같이 집에가면되겠구만', '여기는 광안리인가요?^^', '즤베 가즤뫄 붸이붸', '@line830127']",13,3030,74892,0.04,2018-05-08 20:28:35,False
591588827,_____heal_____,fashion,"['#소통 #follow #me #selfie #self #팔로우 #좋아요 #selca #일상 #셀스타그램 #셀카 #얼짱 #얼스타그램 #패션 #오늘의훈남 #selfic #훈스타그램 #훈남 #흔남 #선팔 #동안 #미남 #얼굴 #페이스 #흔스타그램 #훈훈 #흔흔 #셀기꾼 #셀카고자', '키 진짜 크시다!!ㅎㅎㅎㅎ', '와..빨리 형 데뷔했으면', '잘생겼다 ㅋ ㅋ', '잘생겼어요 ♥♥', 'Oppa', '🙆🏻\u200d♀️', '너를 몰라.하지만 너 한테 많이 말 했잖아.😅😅']",11,3301,74892,0.04,2018-08-19 19:24:37,False
591588827,_____heal_____,fashion,"['#소통 #follow #me #selfie #self #팔로우 #좋아요 #selca #일상 #셀스타그램 #셀카 #얼짱 #얼스타그램 #패션 #오늘의훈남 #selfic #훈스타그램 #훈남 #흔남 #선팔 #동안 #미남 #얼굴 #페이스 #흔스타그램 #훈훈 #흔흔 #셀기꾼 #셀카고자', '병아리!!', '안녕하세요~소통해요^^']",5,2419,74892,0.03,2018-08-25 11:27:02,False
591588827,_____heal_____,fashion,[],2,2957,74892,0.04,2018-09-23 22:43:16,False
591588827,_____heal_____,fashion,"['#셀카 #셀피 #소통 #일상 #데일리 #선팔 #맞팔 #선팔하면맞팔 #선팔환영 #선팔맞팔 #맞팔해요 #인친 #얼스타그램 #셀스타그램 #팔로우 #팔로미 #팔로워 #훈남 #훈녀 #모델 #오오티디 #좋아요반사 #인스타그램 #댓글 #좋아요 #일상 #코디 #카페추천', '😍', '잘생겼어요ㅎㅎ', '이뻐 ,, ❤️ 옆에있는데 왤케 설레에 ❤️ 사랑해 빠니니 ❤️', '👏👏', '😍', 'OMG', 'Love you oppa 사랑해요', 'Wowwwww.....good~', 'Cute pic', '😍❤️', '멋지세요 맞팔해요우리😄', 'Aduh ganteng banget gituuuu❤️❤️❤️❤️❤️😍😍😍', '하이퀄리티 신발 판매 및 원하는 신발 다 구해드립니다.^^ 구경오시고 언제든지 문의주세요👏']",16,3766,74892,0.05,2019-01-19 09:08:20,False
885683277,________erikaitou___,fashion,[],0,684,16566,0.04,2017-06-22 17:41:41,False
885683277,________erikaitou___,fashion,[],0,311,16566,0.02,2017-07-17 07:24:33,False
885683277,________erikaitou___,fashion,['まってえりかあいたかった'],2,495,16566,0.03,2017-07-18 20:59:14,False
885683277,________erikaitou___,fashion,"['初めまして🎶素敵なコーデが沢山ですね💐どれもツボすぎます！ぜひフォローさせて下さい😫🙏🏻💕', 'はじめまして。お洒落すぎて、、フォロー失礼します、、！！', 'パンツはどちらのですか？😻']",6,658,16566,0.04,2017-08-21 12:35:21,False
885683277,________erikaitou___,fashion,[],0,890,16566,0.05,2017-09-01 16:29:33,False
885683277,________erikaitou___,fashion,[],0,265,16566,0.02,2017-09-11 20:01:46,False
885683277,________erikaitou___,fashion,"['❤❤', 'お洒落ですネ🙊💗よかったらわたしの👙見に来てくださーいっ🍑']",3,711,16566,0.04,2017-11-03 19:38:43,False
885683277,________erikaitou___,fashion,"[""That's really nice!!!✨👏 可愛いです〜❤️"", 'もらって来たものなんか一個ちょーだい笑時計ほしい笑']",4,459,16566,0.03,2017-11-11 06:05:19,False
885683277,________erikaitou___,fashion,"['はじめまして。株式会社ベルの滝川と申します。もしよろしければインタビューさせていただきたいです！DMにて詳細をお送りしてもよろしいでしょうか？', 'どこのアウターですか？？']",3,760,16566,0.05,2017-12-01 08:02:48,False
885683277,________erikaitou___,fashion,[],0,870,16566,0.05,2017-12-10 17:18:58,False
885683277,________erikaitou___,fashion,[],0,722,16566,0.04,2017-12-28 07:48:04,False
885683277,________erikaitou___,fashion,[],0,420,16566,0.03,2018-04-27 19:45:45,False
885683277,________erikaitou___,fashion,[],0,771,16566,0.05,2018-05-08 17:08:46,False
885683277,________erikaitou___,fashion,"['えりかさーん♡かわいすぎー❣️🐰グラサンこんな似合って、、ヘアスタイルも憧れるくらい素敵ロング♡', 'いつもかわいいです〜♡ サングラスどこのですか🕶♡？', 'カメラアプリ何使ってますか♡？', 'はしまして！すみません、そちらのサングラスの品番教えていただけないでしょうか？左側の耳にかけるところに書いてあると思うのですが...(*´Д｀*)']",7,1050,16566,0.06,2018-06-01 08:33:32,False
885683277,________erikaitou___,fashion,['突然失礼します✨投稿を見させていただきました😀インスタグラマーにスカウトさせて頂きたいのですが、詳細DMでお送りしてもよろしいですか？🎁✨'],1,787,16566,0.05,2018-09-12 18:59:02,False
885683277,________erikaitou___,fashion,[],0,531,16566,0.03,2018-10-30 19:19:03,False
885683277,________erikaitou___,fashion,['詳細知りたいです♡'],3,869,16566,0.05,2019-01-07 19:02:51,False
885683277,________erikaitou___,fashion,[],0,707,16566,0.04,2019-03-19 19:03:11,False
